dead_run_id,agency_id,service_id,start_time,end_time,start_location_id,end_location_id,dist_traveled,block_id,shift_id
wbEdyPYqr3_36723_1146_1166,41,36,19:06:00,19:26:00,175364,000101,12.6,36_36726,36723
wbEdyPYqr3_36723_415_450,41,36,06:55:00,07:30:00,000101,080002,23.399999999999999,36_36723,36723
wbEdyPYqr3_36724_1060_1095,41,36,17:40:00,18:15:00,171496,000101,20.899999999999999,36_36715,36724
wbEdyPYqr3_36724_420_450,41,36,07:00:00,07:30:00,000101,171790,21.100000000000001,36_36724,36724
wbEdyPYqr3_36725_1215_1235,41,36,20:15:00,20:35:00,172601,000101,13.199999999999999,36_36707,36725
wbEdyPYqr3_36725_430_450,41,36,07:10:00,07:30:00,000101,172493,12.5,36_36725,36725
wbEdyPYqr3_36726_1019_1020,41,36,16:59:00,17:00:00,171329,171335,0.69999999999999996,36_36704,36726
wbEdyPYqr3_36726_1046_1049,41,36,17:26:00,17:29:00,175364,172482,3.7000000000000002,36_36704,36726
wbEdyPYqr3_36726_1142_1157,41,36,19:02:00,19:17:00,172485,000101,10.9,36_36704,36726
wbEdyPYqr3_36726_430_445,41,36,07:10:00,07:25:00,000101,172485,9.0999999999999996,36_36726,36726
wbEdyPYqr3_36726_960_961,41,36,16:00:00,16:01:00,171335,171329,0.69999999999999996,36_36704,36726
wbEdyPYqr3_36727_1195_1210,41,36,19:55:00,20:10:00,172482,000101,10.9,36_36739,36727
wbEdyPYqr3_36727_430_450,41,36,07:10:00,07:30:00,000101,170653,14.6,36_36727,36727
wbEdyPYqr3_36728_1165_1180,41,36,19:25:00,19:40:00,172482,000101,10.9,36_36749,36728
wbEdyPYqr3_36728_435_450,41,36,07:15:00,07:30:00,000101,170821,9.1999999999999993,36_36728,36728
wbEdyPYqr3_36729_430_450,41,36,07:10:00,07:30:00,000101,175364,12.6,36_36729,36729
wbEdyPYqr3_36729_480_481,41,36,08:00:00,08:01:00,171335,171329,0.69999999999999996,36_36729,36729
wbEdyPYqr3_36729_509_510,41,36,08:29:00,08:30:00,171329,171335,0.69999999999999996,36_36729,36729
wbEdyPYqr3_36729_600_601,41,36,10:00:00,10:01:00,171335,171329,0.69999999999999996,36_36729,36729
wbEdyPYqr3_36729_629_630,41,36,10:29:00,10:30:00,171329,171335,0.69999999999999996,36_36729,36729
wbEdyPYqr3_36729_721_725,41,36,12:01:00,12:05:00,175364,172482,3.7000000000000002,36_36729,36729
wbEdyPYqr3_36730_435_465,41,36,07:15:00,07:45:00,000101,171335,20.199999999999999,36_36730,36730
wbEdyPYqr3_36730_540_541,41,36,09:00:00,09:01:00,171335,171329,0.69999999999999996,36_36730,36730
wbEdyPYqr3_36730_569_570,41,36,09:29:00,09:30:00,171329,171335,0.69999999999999996,36_36730,36730
wbEdyPYqr3_36730_720_721,41,36,12:00:00,12:01:00,171335,171329,0.69999999999999996,36_36730,36730
wbEdyPYqr3_36730_749_750,41,36,12:29:00,12:30:00,171329,171335,0.69999999999999996,36_36730,36730
wbEdyPYqr3_36730_776_780,41,36,12:56:00,13:00:00,175364,172482,3.7000000000000002,36_36730,36730
wbEdyPYqr3_36731_1142_1157,41,36,19:02:00,19:17:00,172533,000101,9.1999999999999993,36_36736,36731
wbEdyPYqr3_36731_435_450,41,36,07:15:00,07:30:00,000101,171923,9.3000000000000007,36_36731,36731
wbEdyPYqr3_36732_1237_1252,41,36,20:37:00,20:52:00,171923,000101,8.8000000000000007,36_36731,36732
wbEdyPYqr3_36732_445_460,41,36,07:25:00,07:40:00,000101,170821,9.1999999999999993,36_36732,36732
wbEdyPYqr3_36733_455_470,41,36,07:35:00,07:50:00,000101,172533,9.1999999999999993,36_36733,36733
wbEdyPYqr3_36733_767_792,41,36,12:47:00,13:12:00,171621,172482,15.9,36_36718,36733
wbEdyPYqr3_36733_875_900,41,36,14:35:00,15:00:00,172482,171621,16.899999999999999,36_36718,36733
wbEdyPYqr3_36734_1202_1217,41,36,20:02:00,20:17:00,170821,000101,9.1999999999999993,36_36727,36734
wbEdyPYqr3_36734_455_465,41,36,07:35:00,07:45:00,000101,050359,5.5,36_36734,36734
wbEdyPYqr3_36735_1232_1252,41,36,20:32:00,20:52:00,170197,000101,12.699999999999999,36_36709,36735
wbEdyPYqr3_36735_455_465,41,36,07:35:00,07:45:00,000101,171155,6.7999999999999998,36_36735,36735
wbEdyPYqr3_36735_522_532,41,36,08:42:00,08:52:00,171204,170506,3.3999999999999999,36_36735,36735
wbEdyPYqr3_36736_1097_1102,41,36,18:17:00,18:22:00,172482,175364,3.7000000000000002,36_36705,36736
wbEdyPYqr3_36736_1140_1170,41,36,19:00:00,19:30:00,171335,000101,20.199999999999999,36_36705,36736
wbEdyPYqr3_36736_465_480,41,36,07:45:00,08:00:00,000101,172483,9.0999999999999996,36_36736,36736
wbEdyPYqr3_36736_685_690,41,36,11:25:00,11:30:00,172483,172533,0.20000000000000001,36_36736,36736
wbEdyPYqr3_36737_1165_1195,41,36,19:25:00,19:55:00,171335,000101,20.199999999999999,36_36745,36737
wbEdyPYqr3_36737_465_480,41,36,07:45:00,08:00:00,000101,172534,9.1999999999999993,36_36737,36737
wbEdyPYqr3_36738_1207_1222,41,36,20:07:00,20:22:00,171923,000101,8.8000000000000007,36_36720,36738
wbEdyPYqr3_36738_470_510,41,36,07:50:00,08:30:00,000101,171621,25.199999999999999,36_36738,36738
wbEdyPYqr3_36738_956_961,41,36,15:56:00,16:01:00,175364,172483,3.7000000000000002,36_36712,36738
wbEdyPYqr3_36739_1152_1177,41,36,19:12:00,19:37:00,171726,000101,16.5,36_36712,36739
wbEdyPYqr3_36739_475_490,41,36,07:55:00,08:10:00,000101,172482,9.0999999999999996,36_36739,36739
wbEdyPYqr3_36740_1127_1147,41,36,18:47:00,19:07:00,172493,000101,13.199999999999999,36_36706,36740
wbEdyPYqr3_36741_1250_1260,41,36,20:50:00,21:00:00,050359,000101,5.2999999999999998,36_36734,36741
wbEdyPYqr3_36741_495_510,41,36,08:15:00,08:30:00,000101,170307,9.0999999999999996,36_36741,36741
wbEdyPYqr3_36742_1180_1190,41,36,19:40:00,19:50:00,171155,000101,7.0,36_36742,36742
wbEdyPYqr3_36742_500_525,41,36,08:20:00,08:45:00,000101,171204,14.9,36_36742,36742
wbEdyPYqr3_36743_1217_1232,41,36,20:17:00,20:32:00,171923,000101,8.8000000000000007,36_36746,36743
wbEdyPYqr3_36743_505_515,41,36,08:25:00,08:35:00,000101,050359,5.5,36_36743,36743
wbEdyPYqr3_36744_1221_1231,41,36,20:21:00,20:31:00,050359,000101,5.2999999999999998,36_36741,36744
wbEdyPYqr3_36744_495_510,41,36,08:15:00,08:30:00,000101,172534,9.1999999999999993,36_36740,36744
wbEdyPYqr3_36744_562_572,41,36,09:22:00,09:32:00,050359,056531,2.7999999999999998,36_36740,36744
wbEdyPYqr3_36744_940_945,41,36,15:40:00,15:45:00,170307,172534,0.20000000000000001,36_36741,36744
wbEdyPYqr3_36745_1260_1290,41,36,21:00:00,21:30:00,176673,000101,19.300000000000001,36_36724,36745
wbEdyPYqr3_36745_520_550,41,36,08:40:00,09:10:00,000101,171496,21.600000000000001,36_36745,36745
wbEdyPYqr3_36745_590_591,41,36,09:50:00,09:51:00,171335,171329,0.69999999999999996,36_36745,36745
wbEdyPYqr3_36745_629_630,41,36,10:29:00,10:30:00,171329,171335,0.69999999999999996,36_36745,36745
wbEdyPYqr3_36746_1257_1272,41,36,20:57:00,21:12:00,171923,000101,8.8000000000000007,36_36708,36746
wbEdyPYqr3_36747_1325_1330,41,36,22:05:00,22:10:00,170307,172534,0.20000000000000001,36_36743,36747
wbEdyPYqr3_36747_1355_1360,41,36,22:35:00,22:40:00,050203,000101,0.90000000000000002,36_36743,36747
wbEdyPYqr3_36747_525_540,41,36,08:45:00,09:00:00,000101,172482,9.0999999999999996,36_36747,36747
wbEdyPYqr3_36748_1197_1232,41,36,19:57:00,20:32:00,080002,000101,23.399999999999999,36_36723,36748
wbEdyPYqr3_36748_625_626,41,36,10:25:00,10:26:00,171335,171329,0.69999999999999996,36_36715,36748
wbEdyPYqr3_36748_809_810,41,36,13:29:00,13:30:00,171329,171335,0.69999999999999996,36_36715,36748
wbEdyPYqr3_36749_1192_1222,41,36,19:52:00,20:22:00,171621,000101,24.0,36_36718,36749
wbEdyPYqr3_36750_1255_1265,41,36,20:55:00,21:05:00,050359,000101,5.2999999999999998,36_36711,36750
wbEdyPYqr3_36750_555_570,41,36,09:15:00,09:30:00,000101,171923,9.3000000000000007,36_36750,36750
wbEdyPYqr3_36750_865_875,41,36,14:25:00,14:35:00,050359,000101,5.2999999999999998,36_36711,36750
wbEdyPYqr3_36750_950_960,41,36,15:50:00,16:00:00,000101,050359,5.5,36_36711,36750
wbEdyPYqr3_36751_470_490,41,36,07:50:00,08:10:00,000101,170197,12.1,36_36751,36751
wbEdyPYqr3_36752_1255_1270,41,36,20:55:00,21:10:00,172482,000101,10.9,36_36747,36752
wbEdyPYqr3_36753_1252_1282,41,36,20:52:00,21:22:00,171789,000101,20.0,36_36702,36753
wbEdyPYqr3_36753_510_525,41,36,08:30:00,08:45:00,000101,056531,7.9000000000000004,36_36744,36753
wbEdyPYqr3_36754_1282_1327,41,36,21:22:00,22:07:00,082007,000101,31.0,36_36716,36754
wbEdyPYqr3_36755_1212_1237,41,36,20:12:00,20:37:00,171726,000101,16.5,36_36729,36755
wbEdyPYqr3_36756_1297_1317,41,36,21:37:00,21:57:00,170271,000101,12.0,36_36710,36756
wbEdyPYqr3_36757_1380_1395,41,36,23:00:00,23:15:00,172628,000101,10.6,36_36728,36757
wbEdyPYqr3_36758_1355_1370,41,36,22:35:00,22:50:00,172482,000101,10.9,36_36737,36758
wbEdyPYqr3_36758_655_670,41,36,10:55:00,11:10:00,000101,056531,7.9000000000000004,36_36748,36758
wbEdyPYqr3_36759_1167_1187,41,36,19:27:00,19:47:00,170506,000101,14.199999999999999,36_36735,36759
wbEdyPYqr3_36760_1195_1205,41,36,19:55:00,20:05:00,056531,050359,2.7999999999999998,36_36748,36760
wbEdyPYqr3_36760_1340_1355,41,36,22:20:00,22:35:00,172534,000101,9.1999999999999993,36_36748,36760
wbEdyPYqr3_36761_1327_1357,41,36,22:07:00,22:37:00,171621,000101,24.0,36_36738,36761
wbEdyPYqr3_36762_1470_1485,41,36,24:30:00,24:45:00,056531,000101,7.9000000000000004,36_36717,36762
wbEdyPYqr3_36763_1287_1302,41,36,21:27:00,21:42:00,171923,000101,8.8000000000000007,36_36750,36763
wbEdyPYqr3_36763_705_720,41,36,11:45:00,12:00:00,000101,171923,9.3000000000000007,36_36746,36763
wbEdyPYqr3_36764_1135_1145,41,36,18:55:00,19:05:00,056531,050359,2.7999999999999998,36_36740,36764
wbEdyPYqr3_36764_1325_1340,41,36,22:05:00,22:20:00,172492,170048,5.7999999999999998,36_36740,36764
wbEdyPYqr3_36764_1450_1460,41,36,24:10:00,24:20:00,170048,000101,8.6999999999999993,36_36740,36764
wbEdyPYqr3_36764_805_806,41,36,13:25:00,13:26:00,171335,171329,0.69999999999999996,36_36745,36764
wbEdyPYqr3_36764_959_960,41,36,15:59:00,16:00:00,171329,171335,0.69999999999999996,36_36745,36764
wbEdyPYqr3_36765_1277_1307,41,36,21:17:00,21:47:00,171789,000101,20.0,36_36730,36765
wbEdyPYqr3_36766_1297_1327,41,36,21:37:00,22:07:00,171861,000101,20.800000000000001,36_36713,36766
wbEdyPYqr3_36766_955_960,41,36,15:55:00,16:00:00,172534,170307,0.69999999999999996,36_36743,36766
wbEdyPYqr3_36767_1550_1565,41,36,25:50:00,26:05:00,056531,000101,7.9000000000000004,36_36703,36767
wbEdyPYqr3_36768_1450_1470,41,36,24:10:00,24:30:00,170653,000101,15.0,36_36732,36768
wbEdyPYqr3_36769_1385_1400,41,36,23:05:00,23:20:00,056531,000101,7.9000000000000004,36_36744,36769
wbEdyPYqr3_36770_1500_1520,41,36,25:00:00,25:20:00,172493,000101,13.199999999999999,36_36725,36770
wbEdyPYqr3_36771_1437_1452,41,36,23:57:00,24:12:00,172533,000101,9.1999999999999993,36_36733,36771
wbEdyPYqr3_36772_1167_1177,41,36,19:27:00,19:37:00,170197,171155,5.9000000000000004,36_36751,36772
wbEdyPYqr3_36772_1300_1310,41,36,21:40:00,21:50:00,171155,000101,7.0,36_36751,36772
wbEdyPYqr3_36773_1227_1242,41,36,20:27:00,20:42:00,170821,000101,9.1999999999999993,36_36719,36773
wbEdyPYqr3_d_3_540_550,41,36,09:00:00,09:10:00,170197,172533,4.7000000000000002,36_n_36752,d_3
wbEdyPYqr3_d_3_702_717,41,36,11:42:00,11:57:00,172533,170197,4.7000000000000002,36_n_36752,d_3
wG8DaZVUdZ_1701_300_330,41,1,05:00:00,05:30:00,000101,171861,21.199999999999999,1_1701,1701
wG8DaZVUdZ_1702_300_330,41,1,05:00:00,05:30:00,000101,171790,21.100000000000001,1_1702,1702
wG8DaZVUdZ_1703_310_350,41,1,05:10:00,05:50:00,000101,171621,25.199999999999999,1_1703,1703
wG8DaZVUdZ_1703_567_582,41,1,09:27:00,09:42:00,172482,000101,10.9,1_1703,1703
wG8DaZVUdZ_1704_310_315,41,1,05:10:00,05:15:00,000101,050203,1.5,1_1704,1704
wG8DaZVUdZ_1704_607_622,41,1,10:07:00,10:22:00,056531,000101,7.9000000000000004,1_1704,1704
wG8DaZVUdZ_1705_320_350,41,1,05:20:00,05:50:00,000101,171790,21.100000000000001,1_1705,1705
wG8DaZVUdZ_1706_320_370,41,1,05:20:00,06:10:00,000101,082007,32.899999999999999,1_1706,1706
wG8DaZVUdZ_1707_325_340,41,1,05:25:00,05:40:00,000101,172534,9.1999999999999993,1_1707,1707
wG8DaZVUdZ_1708_330_345,41,1,05:30:00,05:45:00,000101,170155,11.199999999999999,1_1708,1708
wG8DaZVUdZ_1709_330_360,41,1,05:30:00,06:00:00,000101,171496,21.600000000000001,1_1709,1709
wG8DaZVUdZ_1710_330_360,41,1,05:30:00,06:00:00,000101,171335,20.199999999999999,1_1710,1710
wG8DaZVUdZ_1711_330_360,41,1,05:30:00,06:00:00,000101,176673,18.800000000000001,1_1711,1711
wG8DaZVUdZ_1712_1122_1142,41,1,18:42:00,19:02:00,172601,000101,13.199999999999999,1_1712,1712
wG8DaZVUdZ_1712_330_350,41,1,05:30:00,05:50:00,000101,172601,12.5,1_1712,1712
wG8DaZVUdZ_1712_507_522,41,1,08:27:00,08:42:00,170821,170197,4.7000000000000002,1_1712,1712
wG8DaZVUdZ_1712_567_577,41,1,09:27:00,09:37:00,170197,172482,4.7000000000000002,1_1712,1712
wG8DaZVUdZ_1712_935_940,41,1,15:35:00,15:40:00,172482,170821,0.20000000000000001,1_1712,1712
wG8DaZVUdZ_1713_335_350,41,1,05:35:00,05:50:00,000101,172534,9.1999999999999993,1_1713,1713
wG8DaZVUdZ_1714_340_360,41,1,05:40:00,06:00:00,000101,170197,12.1,1_1714,1714
wG8DaZVUdZ_1715_340_355,41,1,05:40:00,05:55:00,000101,056531,7.9000000000000004,1_1715,1715
wG8DaZVUdZ_1716_340_345,41,1,05:40:00,05:45:00,000101,050203,1.5,1_1716,1716
wG8DaZVUdZ_1716_775_790,41,1,12:55:00,13:10:00,000101,171923,9.3000000000000007,1_1793,1716
wG8DaZVUdZ_1717_340_360,41,1,05:40:00,06:00:00,000101,170073,12.5,1_1717,1717
wG8DaZVUdZ_1718_345_385,41,1,05:45:00,06:25:00,000101,171621,25.199999999999999,1_1718,1718
wG8DaZVUdZ_1719_345_375,41,1,05:45:00,06:15:00,000101,171790,21.100000000000001,1_1719,1719
wG8DaZVUdZ_1720_345_375,41,1,05:45:00,06:15:00,000101,171861,21.199999999999999,1_1720,1720
wG8DaZVUdZ_1721_345_360,41,1,05:45:00,06:00:00,000101,170821,9.1999999999999993,1_1721,1721
wG8DaZVUdZ_1722_345_375,41,1,05:45:00,06:15:00,000101,171790,21.100000000000001,1_1722,1722
wG8DaZVUdZ_1723_350_400,41,1,05:50:00,06:40:00,000101,171207,28.0,1_1723,1723
wG8DaZVUdZ_1723_617_637,41,1,10:17:00,10:37:00,170271,000101,12.0,1_1723,1723
wG8DaZVUdZ_1723_735_750,41,1,12:15:00,12:30:00,000101,171923,9.3000000000000007,1_1723,1723
wG8DaZVUdZ_1724_350_365,41,1,05:50:00,06:05:00,000101,056531,7.9000000000000004,1_1724,1724
wG8DaZVUdZ_1725_350_365,41,1,05:50:00,06:05:00,000101,172482,9.0999999999999996,1_1725,1725
wG8DaZVUdZ_1726_1132_1152,41,1,18:52:00,19:12:00,170073,000101,13.199999999999999,1_1736,1726
wG8DaZVUdZ_1726_350_370,41,1,05:50:00,06:10:00,000101,172493,12.5,1_1726,1726
wG8DaZVUdZ_1727_350_360,41,1,05:50:00,06:00:00,000101,172298,4.7000000000000002,1_1727,1727
wG8DaZVUdZ_1728_1147_1172,41,1,19:07:00,19:32:00,171677,000101,16.5,1_1711,1728
wG8DaZVUdZ_1728_355_380,41,1,05:55:00,06:20:00,000101,171725,16.899999999999999,1_1728,1728
wG8DaZVUdZ_1729_355_375,41,1,05:55:00,06:15:00,000101,172601,12.5,1_1729,1729
wG8DaZVUdZ_1730_360_390,41,1,06:00:00,06:30:00,000101,171335,20.199999999999999,1_1730,1730
wG8DaZVUdZ_1731_360_390,41,1,06:00:00,06:30:00,000101,176673,18.800000000000001,1_1731,1731
wG8DaZVUdZ_1732_1037_1047,41,1,17:17:00,17:27:00,176673,171677,5.7000000000000002,1_1765,1732
wG8DaZVUdZ_1732_360_375,41,1,06:00:00,06:15:00,000101,172533,9.1999999999999993,1_1732,1732
wG8DaZVUdZ_1733_360_390,41,1,06:00:00,06:30:00,000101,171496,21.600000000000001,1_1733,1733
wG8DaZVUdZ_1734_360_410,41,1,06:00:00,06:50:00,000101,082007,32.899999999999999,1_1734,1734
wG8DaZVUdZ_1735_1127_1142,41,1,18:47:00,19:02:00,056531,000101,7.9000000000000004,1_1741,1735
wG8DaZVUdZ_1735_365_380,41,1,06:05:00,06:20:00,000101,170821,9.1999999999999993,1_1735,1735
wG8DaZVUdZ_1736_365_385,41,1,06:05:00,06:25:00,000101,170073,12.5,1_1736,1736
wG8DaZVUdZ_1737_365_370,41,1,06:05:00,06:10:00,000101,050179,1.3,1_1737,1737
wG8DaZVUdZ_1738_370_390,41,1,06:10:00,06:30:00,000101,172493,12.5,1_1738,1738
wG8DaZVUdZ_1739_1152_1167,41,1,19:12:00,19:27:00,170821,000101,9.1999999999999993,1_1777,1739
wG8DaZVUdZ_1739_370_390,41,1,06:10:00,06:30:00,000101,175364,12.6,1_1739,1739
wG8DaZVUdZ_1740_1015_1020,41,1,16:55:00,17:00:00,172482,170821,0.20000000000000001,1_1770,1740
wG8DaZVUdZ_1740_370_400,41,1,06:10:00,06:40:00,000101,171790,21.100000000000001,1_1740,1740
wG8DaZVUdZ_1741_1180_1210,41,1,19:40:00,20:10:00,171335,000101,20.199999999999999,1_1753,1741
wG8DaZVUdZ_1741_370_385,41,1,06:10:00,06:25:00,000101,172482,9.0999999999999996,1_1741,1741
wG8DaZVUdZ_1741_875_876,41,1,14:35:00,14:36:00,171335,171329,0.69999999999999996,1_1753,1741
wG8DaZVUdZ_1741_904_905,41,1,15:04:00,15:05:00,171329,171335,0.69999999999999996,1_1753,1741
wG8DaZVUdZ_1742_370_375,41,1,06:10:00,06:15:00,000101,050203,1.5,1_1742,1742
wG8DaZVUdZ_1743_375_390,41,1,06:15:00,06:30:00,000101,172485,9.0999999999999996,1_1743,1743
wG8DaZVUdZ_1743_607_612,41,1,10:07:00,10:12:00,170197,000378,2.1000000000000001,1_1743,1743
wG8DaZVUdZ_1744_1152_1167,41,1,19:12:00,19:27:00,056531,000101,7.9000000000000004,1_1724,1744
wG8DaZVUdZ_1744_375_390,41,1,06:15:00,06:30:00,000101,172485,9.0999999999999996,1_1744,1744
wG8DaZVUdZ_1745_1197_1212,41,1,19:57:00,20:12:00,056531,000101,7.9000000000000004,1_1789,1745
wG8DaZVUdZ_1745_375_390,41,1,06:15:00,06:30:00,000101,170821,9.1999999999999993,1_1745,1745
wG8DaZVUdZ_1746_1157_1167,41,1,19:17:00,19:27:00,171155,000101,7.0,1_1771,1746
wG8DaZVUdZ_1746_375_390,41,1,06:15:00,06:30:00,000101,171923,9.3000000000000007,1_1746,1746
wG8DaZVUdZ_1747_1202_1217,41,1,20:02:00,20:17:00,172534,000101,9.1999999999999993,1_1763,1747
wG8DaZVUdZ_1747_375_390,41,1,06:15:00,06:30:00,000101,172481,9.0999999999999996,1_1747,1747
wG8DaZVUdZ_1748_375_390,41,1,06:15:00,06:30:00,000101,056531,7.9000000000000004,1_1748,1748
wG8DaZVUdZ_1748_532_547,41,1,08:52:00,09:07:00,056531,000101,7.9000000000000004,1_1748,1748
wG8DaZVUdZ_1748_902_904,41,1,15:02:00,15:04:00,171726,171677,0.5,1_1728,1748
wG8DaZVUdZ_1748_908_910,41,1,15:08:00,15:10:00,171677,171725,0.69999999999999996,1_1728,1748
wG8DaZVUdZ_1749_1197_1212,41,1,19:57:00,20:12:00,170821,000101,9.1999999999999993,1_1749,1749
wG8DaZVUdZ_1749_380_400,41,1,06:20:00,06:40:00,000101,170653,14.6,1_1749,1749
wG8DaZVUdZ_1750_1202_1222,41,1,20:02:00,20:22:00,172493,000101,13.199999999999999,1_1738,1750
wG8DaZVUdZ_1750_380_390,41,1,06:20:00,06:30:00,000101,171155,6.7999999999999998,1_1750,1750
wG8DaZVUdZ_1751_380_405,41,1,06:20:00,06:45:00,000101,171204,14.9,1_1751,1751
wG8DaZVUdZ_1751_637_642,41,1,10:37:00,10:42:00,171155,171923,2.3999999999999999,1_1751,1751
wG8DaZVUdZ_1752_1182_1222,41,1,19:42:00,20:22:00,171207,000101,27.800000000000001,1_1774,1752
wG8DaZVUdZ_1752_380_400,41,1,06:20:00,06:40:00,000101,170271,13.699999999999999,1_1752,1752
wG8DaZVUdZ_1753_1207_1222,41,1,20:07:00,20:22:00,171923,000101,8.8000000000000007,1_1751,1753
wG8DaZVUdZ_1753_385_415,41,1,06:25:00,06:55:00,000101,171496,21.600000000000001,1_1753,1753
wG8DaZVUdZ_1754_385_400,41,1,06:25:00,06:40:00,000101,056531,7.9000000000000004,1_1754,1754
wG8DaZVUdZ_1755_385_390,41,1,06:25:00,06:30:00,000101,050203,1.5,1_1755,1755
wG8DaZVUdZ_1756_385_400,41,1,06:25:00,06:40:00,000101,170391,9.0999999999999996,1_1756,1756
wG8DaZVUdZ_1757_390_415,41,1,06:30:00,06:55:00,000101,171725,16.899999999999999,1_1757,1757
wG8DaZVUdZ_1757_452_467,41,1,07:32:00,07:47:00,172483,170073,9.1999999999999993,1_1757,1757
wG8DaZVUdZ_1757_537_547,41,1,08:57:00,09:07:00,050359,000101,5.2999999999999998,1_1757,1757
wG8DaZVUdZ_1758_1217_1232,41,1,20:17:00,20:32:00,171923,000101,8.8000000000000007,1_1778,1758
wG8DaZVUdZ_1758_390_420,41,1,06:30:00,07:00:00,000101,171677,17.399999999999999,1_1758,1758
wG8DaZVUdZ_1759_1217_1232,41,1,20:17:00,20:32:00,172533,000101,9.1999999999999993,1_1732,1759
wG8DaZVUdZ_1759_390_420,41,1,06:30:00,07:00:00,000101,171861,21.199999999999999,1_1759,1759
wG8DaZVUdZ_1760_1167_1182,41,1,19:27:00,19:42:00,170821,000101,9.1999999999999993,1_1788,1760
wG8DaZVUdZ_1760_390_410,41,1,06:30:00,06:50:00,000101,172493,12.5,1_1760,1760
wG8DaZVUdZ_1761_393_408,41,1,06:33:00,06:48:00,000101,172534,9.1999999999999993,1_1761,1761
wG8DaZVUdZ_1761_532_537,41,1,08:52:00,08:57:00,050203,000101,0.90000000000000002,1_1761,1761
wG8DaZVUdZ_1762_1222_1237,41,1,20:22:00,20:37:00,170821,000101,9.1999999999999993,1_1735,1762
wG8DaZVUdZ_1762_395_415,41,1,06:35:00,06:55:00,000101,172493,12.5,1_1762,1762
wG8DaZVUdZ_1763_1195_1230,41,1,19:55:00,20:30:00,171496,000101,20.899999999999999,1_1709,1763
wG8DaZVUdZ_1763_395_410,41,1,06:35:00,06:50:00,000101,172534,9.1999999999999993,1_1763,1763
wG8DaZVUdZ_1764_395_410,41,1,06:35:00,06:50:00,000101,056531,7.9000000000000004,1_1764,1764
wG8DaZVUdZ_1765_1025_1040,41,1,17:05:00,17:20:00,000101,056531,7.9000000000000004,1_1704,1765
wG8DaZVUdZ_1765_1202_1217,41,1,20:02:00,20:17:00,056531,000101,7.9000000000000004,1_1704,1765
wG8DaZVUdZ_1765_400_430,41,1,06:40:00,07:10:00,000101,176673,18.800000000000001,1_1765,1765
wG8DaZVUdZ_1766_1230_1245,41,1,20:30:00,20:45:00,172485,000101,10.9,1_1744,1766
wG8DaZVUdZ_1766_400_415,41,1,06:40:00,06:55:00,000101,172481,9.0999999999999996,1_1766,1766
wG8DaZVUdZ_1767_400_405,41,1,06:40:00,06:45:00,000101,050203,1.5,1_1767,1767
wG8DaZVUdZ_1767_522_527,41,1,08:42:00,08:47:00,050203,000101,0.90000000000000002,1_1767,1767
wG8DaZVUdZ_1768_1167_1182,41,1,19:27:00,19:42:00,172534,000101,9.1999999999999993,1_1768,1768
wG8DaZVUdZ_1768_402_417,41,1,06:42:00,06:57:00,000101,172534,9.1999999999999993,1_1768,1768
wG8DaZVUdZ_1768_582_597,41,1,09:42:00,09:57:00,056531,000101,7.9000000000000004,1_1768,1768
wG8DaZVUdZ_1768_950_965,41,1,15:50:00,16:05:00,000101,056531,7.9000000000000004,1_1768,1768
wG8DaZVUdZ_1769_405_420,41,1,06:45:00,07:00:00,000101,170155,11.199999999999999,1_1769,1769
wG8DaZVUdZ_1770_1222_1247,41,1,20:22:00,20:47:00,171726,000101,16.5,1_1728,1770
wG8DaZVUdZ_1770_405_420,41,1,06:45:00,07:00:00,000101,170821,9.1999999999999993,1_1770,1770
wG8DaZVUdZ_1770_587_607,41,1,09:47:00,10:07:00,172486,172482,12.1,1_1770,1770
wG8DaZVUdZ_1771_1237_1247,41,1,20:37:00,20:47:00,171155,000101,7.0,1_1790,1771
wG8DaZVUdZ_1771_405_415,41,1,06:45:00,06:55:00,000101,171155,6.7999999999999998,1_1771,1771
wG8DaZVUdZ_1772_1040_1055,41,1,17:20:00,17:35:00,000101,172534,9.1999999999999993,1_1795,1772
wG8DaZVUdZ_1772_1212_1227,41,1,20:12:00,20:27:00,172534,000101,9.1999999999999993,1_1795,1772
wG8DaZVUdZ_1772_405_420,41,1,06:45:00,07:00:00,000101,056531,7.9000000000000004,1_1772,1772
wG8DaZVUdZ_1773_1087_1107,41,1,18:07:00,18:27:00,170653,170804,8.8000000000000007,1_1773,1773
wG8DaZVUdZ_1773_1150_1165,41,1,19:10:00,19:25:00,171123,000101,9.6999999999999993,1_1773,1773
wG8DaZVUdZ_1773_410_435,41,1,06:50:00,07:15:00,000101,171124,17.0,1_1773,1773
wG8DaZVUdZ_1773_475_495,41,1,07:55:00,08:15:00,170804,170653,8.8000000000000007,1_1773,1773
wG8DaZVUdZ_1773_785_795,41,1,13:05:00,13:15:00,170821,170804,3.5,1_1773,1773
wG8DaZVUdZ_1773_880_890,41,1,14:40:00,14:50:00,170804,170821,3.5,1_1773,1773
wG8DaZVUdZ_1774_1237_1252,41,1,20:37:00,20:52:00,056531,000101,7.9000000000000004,1_1715,1774
wG8DaZVUdZ_1774_410_430,41,1,06:50:00,07:10:00,000101,170271,13.699999999999999,1_1774,1774
wG8DaZVUdZ_1775_1232_1252,41,1,20:32:00,20:52:00,172601,000101,13.199999999999999,1_1729,1775
wG8DaZVUdZ_1775_410_425,41,1,06:50:00,07:05:00,000101,172483,9.0999999999999996,1_1775,1775
